tweet_id,handle,text,candidate,state,sentiment type,sentiment score,created_at,coordinates_lat,coordinates_lon
7.31E+17,zakpyzik,@elizabethforma @realDonaldTrump I hope someone reads this to him ;).,Trump,PA,neutral,0,5/11/16 23:19,0,0
7.31E+17,TheRealDeeNice,Colin Powell came to her defense and said it was a non-issue.   Keep hoping.  Bernie's not going to be the nominee https://t.co/W6iob4pIoz,Sanders,NJ,neutral,0,5/11/16 23:19,0,0
7.31E+17,maskeda21,@Chicago_4Bernie Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/HueMCxfeGZ,Sanders,WA,neutral,0,5/11/16 23:19,0,0
7.31E+17,JACK__SHAW,"RT @MermaidSeaTail1: Trump is Right, Experts Say It Would Be Very Stupid to Release His Taxes During an Audit https://t.co/BawHJ3O1tj via @‰Û_",Trump,OK,neutral,0,5/11/16 23:19,0,0
7.31E+17,WarrenIsMad,RT @ReutersPolitics: Trump open to Social Security changes if elected: adviser https://t.co/SDB9GLfDqu,Trump,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,TrumpEmpire,"RT @AnnCoulter: America, 2016 (Pre-Trump!) https://t.co/lu5mGYqj6q",Trump,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,Richard01702798,RT @Always_Trump: WV Exit Polls show 30% of Sanders Voters will vote #Trump if HRC nominated https://t.co/nqCCJ6EE22,Sanders,IN,neutral,0,5/11/16 23:19,0,0
7.31E+17,LadyLNorth,RT @RMConservative: The reality of Republicans like @SenatorBurr shows that the problem runs much deeper than Trump https://t.co/y2G7v6V99o‰Û_,Trump,KS,neutral,0,5/11/16 23:19,0,0
7.31E+17,MARYMarlans,"RT @renomarky: #WVPrimary #NEPrimary Was #Hillary knowingly lying when telling family of victims of #Benghazi video was to blame",Clinton,WA,neutral,0,5/11/16 23:19,0,0
7.31E+17,dan_thomas763,RT @ed_hooley: Morris: I Left When Hillary Hired Secret Police to Go After Woman Victimized by Bill - Breitbart https://t.co/7iDB2CeEoq #Fe‰Û_,Clinton,MO,neutral,0,5/11/16 23:19,0,0
7.31E+17,God_sgift_,RT @Blackamazon: And how about not saying white supremacy like its a trump card bogeyman so you don't have to listen to black women you don‰Û_,Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,candydrake,RT @Mediaite: Clinton Hammers Trump for Refusing to Release Taxes: ‰Û÷We are Going to Find Out‰Ûª https://t.co/ocijGUTBJJ https://t.co/PwvKvQG7‰Û_,Clinton,MD,neutral,0,5/11/16 23:19,0,0
7.31E+17,BJcrazyaunt,"@elizabethforma  ""what a wicked web we weave to save face when we deceive""  #Trump2016  vote @realDonaldTrump",Trump,FL,neutral,0,5/11/16 23:19,0,0
7.31E+17,ClemensVon,"RT @Libertar_Latino: @amberr0307 @Malcolmite @Louangie Another reason 2 be #NeverTrumphttps://t.co/ibDDzniV4d",Trump,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,kittykatt527,@louisianapostz so she's helping Hillary finally https://t.co/EIXPbrjaWV,Clinton,LA,neutral,0,5/11/16 23:19,0,0
7.31E+17,JangoBear,"RT @Bencjacobs: We have a new Trump record in a single county as he gets nearly 90% of the vote in Logan County, WV https://t.co/eKx4c3C15Y",Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,dailyrapid,Anti-Trump Dating Site Launches to Help Americans Move to Canada https://t.co/4mAwwZ5gSK,Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,BrendaEldridge9,RT @dixiefortrump: Wow!We need 2 stick together #trumpfamily #TrumpTrain #TeamTrump It's almost like Hillary is buying Twitter friends_Ù÷â htt‰Û_,Clinton,OH,neutral,0,5/11/16 23:19,0,0
7.31E+17,Jewonemein,"Trump is scared of Bernie, and for good reason. Hilary is the perfect Target, brought that upon herself.  https://t.co/wjAkqVGZh2",Sanders,WA,neutral,0,5/11/16 23:19,0,0
7.31E+17,_YasmineMickal,RT @Corey_2Gunnz: Even if Bernie doesn't make the ticket YOU CAN STILL WRITE HIM IN ON YOUR BALLOT!!!!!!!!!!!,Sanders,TN,neutral,0,5/11/16 23:19,0,0
7.31E+17,Love_MyLife,@DebraMessing Got my CA mail in vote today! @HillaryClinton #ImWithHer,Clinton,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,koadmedia,"@ABC keep up all your anti trump coverage, educated people understand your left wing bias for CROOKED HILLARY! #toolsfortheleft",Clinton,IL,neutral,0,5/11/16 23:19,0,0
7.31E+17,dltwyman,@HillaryClinton 96 days. #Hypocrite @TheDemocrats #FeelTheBern #Bernie2016 #ReleaseTheTranscripts #NeverHillary https://t.co/94fcTOX8rW,Sanders,NV,neutral,0,5/11/16 23:19,0,0
7.31E+17,KellyB2197,"@LizCalcagni It was just a guess. Since Trump had to cross a highway, I'm quessing he travels with a lot of security!",Trump,MI,neutral,0,5/11/16 23:19,0,0
7.31E+17,dailyrapid,Huckabee: Ryan Should Come to the Table and Say ‰Û÷We Surrender‰Ûª To Trump https://t.co/TWRPAEVu4Y,Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,PoorQuentyn,"@Phylan Well, if this was the sole or chief strategy, yeah. But that's like saying Trump won't win the election with just Twitter.",Trump,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,LaurenZShaw,"@elizabethforma @realDonaldTrump ""Free Ride""?  YOU are the Party of ""Free Rides"" with no plans to pay for anything! Why are U so SQUIRRLY ??",Trump,IL,neutral,0,5/11/16 23:19,0,0
7.31E+17,USlatino1,"RT @HnstyNgov: #Trumpism spreads to #CA~ ""How Trump Could Flip GOP Cong. Districts in CA"" https://t.co/ZDvbZNOIuk / #USlatino #TNTweeters #‰Û_",Trump,HI,neutral,0,5/11/16 23:19,0,0
7.31E+17,WolvesRadio,"@ZachLowe_NBA @tomhaberstroh Doesn't do justice to havoc guys like CP3, Rubio, RW etc. create. They do all work &amp; someone else gets credit!",Rubio,MN,neutral,0,5/11/16 23:19,0,0
7.31E+17,RichardMThomps1,"Baltimore Sun with a 'Republicans for Hillary"" essay:""Between Hillary Clinton and Donald Trump, I unhappily have... https://t.co/WghGRfAJb1",Clinton,OH,neutral,0,5/11/16 23:19,0,0
7.31E+17,treehugger1605,"@dovesandletters @GodandtheBear @wcgirl1 by ""Guys,"" do you mean Hillary and Trump?",Clinton,AR,neutral,0,5/11/16 23:19,0,0
7.31E+17,cruchofcofee,RT @Nero: Immigration in Europe is totally out of control. This is what Trump wants to stop in America. Help him! https://t.co/IvfTFoBk9l,Trump,MD,neutral,0,5/11/16 23:19,0,0
7.31E+17,beleden,"84,800 Oregon voters change their registration to vote for Sanders, the highest turnout since 1970s https://t.co/KSvi7Lti5g",Sanders,OR,neutral,0,5/11/16 23:19,0,0
7.31E+17,msYankeeTexan,RT @Always_Trump: CNN Tries to find a #CrookedHillary voter in Democrat WV County. The results say it all. #Trump https://t.co/PUwDu2GI8z,Clinton,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,davieeboyy,RT @_mattbroderick: Bernie YAMders           @ASAPMOB @asvpxrocky @AsapTwelvyy https://t.co/YmXih0Q9pP,Sanders,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,DefendingtheUSA,RT @MichaelCohen212: Watch me tonight at 7pm on #CNN @OutFrontCNN with @ErinBurnett as we talk the latest news of @realDonaldTrump #TrumpTr‰Û_,Trump,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,MontriciaHubba1,"RT @relombardo3: RT Bernie Sanders Sets The Record &amp; Andrea Mitchell Straight On MSNBC This Morning.https://t.co/oJ8g04qO76 https://t.co/B‰Û_",Sanders,OR,neutral,0,5/11/16 23:19,0,0
7.31E+17,edhealey31,@annieupnorth100 @jack_jdcagle @ABC @DanScavino @AnnCoulter karmas a bitch Hillary,Clinton,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,_CRCP_,"RT @elizabethforma: No, @realDonaldTrump - your racism, sexism &amp; xenophobia doesn't drive me nuts. It makes me sick. And I'm not alone.",Trump,MA,neutral,0,5/11/16 23:19,0,0
7.31E+17,Robertgreiner71,"RT @FoxNews: .@realDonaldTrump: ‰ÛÏI am absolutely against having more people flowing into this country. No documentation, no papers, no noth‰Û_",Trump,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,kk_dudley12,"RT @GuyCodes: If you still want to vote for Hillary after watching this, I don't know what to think anymore https://t.co/EgQninxB8a",Clinton,MD,neutral,0,5/11/16 23:19,0,0
7.31E+17,dailyrapid,National Poll: Donald Trump Surges to Neck-and-Neck with Hillary Clinton https://t.co/xG21rP42Mo,Clinton,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,slaboe,"RT @CheriJacobus: Trumpkin thinks one must be ""drunk"" to think a candidate for president should release his tax returns. #NeverTrump  https‰Û_",Trump,MN,neutral,0,5/11/16 23:19,0,0
7.31E+17,Orangeblood2012,@CNNPolitics Stand strong @SpeakerRyan Conservatism needs you. #NeverTrump Ever!,Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,JustinTaylorBE,@PennyArcadeOhio @realDonaldTrump He's definitely a bot. No human has the ability to just mash words together like this.,Trump,OH,neutral,0,5/11/16 23:19,0,0
7.31E+17,kmomerso,"Racism could explain the rise of Donald Trump, according to new study https://t.co/MjsXvAQ4aY Typical Liberals.  Everyone is a racist.",Trump,NH,neutral,0,5/11/16 23:19,0,0
7.31E+17,KayDEsp,Carly being so petty rn_Ù÷â_Ù÷â #CarSon #GH,Carson,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,Joanne514,"RT @HillaryClinton: Trump's policies that affect women are even more offensive than his comments on women‰ÛÓand that's saying something.http‰Û_",Clinton,MA,neutral,0,5/11/16 23:19,0,0
7.31E+17,teekat1,"RT @The_Trump_Train: The MSM have been wrong all along, we the people will elect Trump into office. #MakeAmericaGreatAgain https://t.co/FdF‰Û_",Trump,MO,neutral,0,5/11/16 23:19,0,0
7.31E+17,js_edit,"Was ""Made a speech to Goldman Sachs"" anywhere on the list of Bernie's FEC violations? #ImWithHer",Sanders,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,TheLibertyEagle,Facebook ‰Û÷Trending‰Ûª Manager Tom Stocky Is Major ClintonåÊDonor https://t.co/vsuzfdaA16,Clinton,WA,neutral,0,5/11/16 23:19,0,0
7.31E+17,BeauLaVergne,@michaelfrench52 @piersmorgan @realDonaldTrump piers is the reason we need more guns(increase chances Piers catches a bullet- lol),Trump,NC,neutral,0,5/11/16 23:19,0,0
7.31E+17,stonejd,Whistleblower Drops The FRAUD BOMB on the Clinton Foundation [VIDEO] https://t.co/LWoSq354uQ via @conservativebyt,Clinton,TN,neutral,0,5/11/16 23:19,0,0
7.31E+17,emily_schmem,"RT @MissouriNewsUS: Crazy Bernie wanting our kids to have an equal chance...#FeelTheBern https://t.co/0i6DGhHUr3",Sanders,NE,neutral,0,5/11/16 23:19,0,0
7.31E+17,GayleAlleluia,"Creeper @realDonaldTrump, couldn't find it! ROTFLMAO! https://t.co/yH8pxmxWiQ",Trump,IL,neutral,0,5/11/16 23:19,0,0
7.31E+17,9870513,"RT @WentworthRehab: Bernie, Bernie, Bernie. You can't even manage your own campaign finances. #FeelTheBern #FeelTheMath #ImWithHer https://‰Û_",Sanders,FL,neutral,0,5/11/16 23:19,0,0
7.31E+17,W1t3trtlr41nb0w,"RT @HillaryClinton: Trump's policies that affect women are even more offensive than his comments on women‰ÛÓand that's saying something.http‰Û_",Clinton,NE,neutral,0,5/11/16 23:19,0,0
7.31E+17,Coastal4594,@LouDobbs Why is GOP letting Ryan Weaken Trump!  Today- Ryan throws out David Duke/Muslim Ban As Reason He Hesitates https://t.co/RHrZ5r1bgK,Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,Youxia88,RT @gmd2x2: Good one @greta VON TRUMP let him completely sidestep the tax question. So obvious you're afraid to ruffle @realDonaldTrump 's‰Û_,Trump,SC,neutral,0,5/11/16 23:19,0,0
7.31E+17,shirleycolleen,Newt Gingrich Tops Trump's VP List https://t.co/jthKZCDDFe,Trump,OH,neutral,0,5/11/16 23:19,0,0
7.31E+17,newtimesahead,"@wwdnet2 @Trump4Pres0225 @RedGirl1967 @TeamCavuto We are RN's who work the ER, most of us have our MSN's and we love Trump",Trump,NV,neutral,0,5/11/16 23:19,0,0
7.31E+17,USlatino1,RT @llendonmar46: NY Daily News: Ted Nugent shares fake video of #BernieSanders  shooting #HillaryClinton . https://t.co/b2uNh55kqv #p2 #US‰Û_,Sanders,HI,neutral,0,5/11/16 23:19,0,0
7.31E+17,maebe1955,"RT @ChadPergram: Cruz files for re-election to the Senate for '18: Uwill continue fighting for jobs, freedom &amp; security in the Senate for 2‰Û_",Cruz,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,sixtyluckylady,"RT @foxandfriends: Donald Trump says he's narrowed his VP shortlist to 5 people, will announce his choice at the conventionhttps://t.co/oS‰Û_",Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,Arnold3600,@HillaryClinton Women are going to be in real trouble this guy gets to be president!!!!,Clinton,AZ,neutral,0,5/11/16 23:19,0,0
7.31E+17,Portosj81J,"RT @ASatyanarayanan: Should @realDonaldTrump build a wall along the Canada border too, so Terrorists don't enter via Canada? (Retweet)",Trump,AZ,neutral,0,5/11/16 23:19,0,0
7.31E+17,ReiserWilliam,RT @FreeBeacon: .@HillaryClinton Laughs As Person Introducing Her Takes ‰ÛÏUnder God‰Ûù Out Of Pledge https://t.co/o2jyqBw4Xe https://t.co/nIRP‰Û_,Clinton,GA,neutral,0,5/11/16 23:19,0,0
7.31E+17,JJDJ1187,RT @Mom2Mayhem: @NateGilbert @realDonaldTrump the federal minimum wage is only $7.25 since 2009. It's due for at least a small raise,Trump,WV,neutral,0,5/11/16 23:19,0,0
7.31E+17,honeybunchesof8,"RT @Always_Trump: After a Muslim mayor, London gets buses with ""Allah is Great"" adverts https://t.co/k0v0YkfUJ7 #Trump https://t.co/4wVCoVb‰Û_",Trump,NV,neutral,0,5/11/16 23:19,0,0
7.31E+17,merriox,RT @TheBriefing2016: Hillary Clinton explains why she supports D.C. statehood in this week's @WashInformer--&gt; https://t.co/R1up9JhTvr,Clinton,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,AmericanFinAsso,RT @realDonaldTrump: I don't want to hit Crazy Bernie Sanders too hard yet because I love watching what he is doing to Crooked Hillary. His‰Û_,Sanders,IL,neutral,0,5/11/16 23:19,0,0
7.31E+17,grpr1970,RT @WDFx2EU1: Donald Trump's New Ad Slams Hillary Clinton's Judgment on Benghazi Attack in 2012 - https://t.co/zO9tCmFvkP https://t.co/7PtM‰Û_,Clinton,FL,neutral,0,5/11/16 23:19,0,0
7.31E+17,justinkmcfarlin,RT @andyflick: .@sethmoulton says no one better than vets and military families to make the case against @realDonaldTrump #MarchWithHer @Hi‰Û_,Trump,VA,neutral,0,5/11/16 23:19,0,0
7.31E+17,Berniee_or_Bust,@LiviaLove Just wanted to make sure you know that my tweet asking that Trump fan to never tweet me again was NOT intended for you - I like u,Trump,RI,neutral,0,5/11/16 23:19,0,0
7.31E+17,_CRCP_,"RT @elizabethforma: Whatever @realDonaldTrump says, we won't shut up. We won't back down. This election is too important, &amp; he won‰Ûªt step f‰Û_",Trump,MA,neutral,0,5/11/16 23:19,0,0
7.31E+17,BrodskyRobert,In big departure from past @realDonaldTrump events in Bethpage and Patchogue no protesters were seen in the designated area tonight,Trump,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,AmerLiberal,"If November comes, and Bernie STRONGLY REQUESTS that we Berniecrats vote HRC, would you",Sanders,FL,neutral,0,5/11/16 23:19,0,0
7.31E+17,OuttaBaghdad4Nw,"RT @Robby525: I don't want predictability in my #POTUS, but I need dependability. #Trump has neither quality. He's a #con #Fraud #sham #bul‰Û_",Trump,FL,neutral,0,5/11/16 23:19,0,0
7.31E+17,SumerSloan,@jegranger123 actually trump only just names the grumpy grandpa,Trump,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,Just_a_Texan,"RT @Cary88888888: Donald Trump: 'Maybe we should #boycottStarbucks' - https://t.co/oF0f76Ept7 https://t.co/sF5gslsIv6 May 11, 2016 at 06:17‰Û_",Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,ROSMAMAC,RT @washingtonpost: Virginia congressman‰Ûªs bill would make it illegal for Donald Trump to ban Muslim immigrants https://t.co/fzQlNZ27rr,Trump,CO,neutral,0,5/11/16 23:19,0,0
7.31E+17,tweetybird2009,"RT @Turbo_tee: @foxnews where are all you a%#holes now u were on Trump to sign but not a peep about Jen,Cruz, Graham ,Ryan ! https://t.co/k‰Û_",Trump,SC,neutral,0,5/11/16 23:19,0,0
7.31E+17,mkmknani,"RT @magnifier661: _Ù÷Á_Ù÷Á SOCIETY GONE MAD _Ù÷Á_Ù÷ÁThis is the utopia that Crazy Bernie wants to emulate. #CrazyBernie _Ù_Ò#FeelTheBern _ÙÓ´#MAGA_Ùà__Ùàühttp‰Û_",Sanders,WA,neutral,0,5/11/16 23:19,0,0
7.31E+17,zakpyzik,"RT @elizabethforma: When asked what gov should stop doing, @realDonaldTrump said overseeing banks! How can you be tough on Wall Street by l‰Û_",Trump,PA,neutral,0,5/11/16 23:19,0,0
7.31E+17,DEwiseTrojan,"Matt Sanders draws a two-out walk, and Houston's perfect game ends.",Sanders,AL,neutral,0,5/11/16 23:19,0,0
7.31E+17,Carmenr1Carmen,RT @CNN: Rank-and-file House Republicans warn Speaker Paul Ryan to get behind Donald Trump https://t.co/K81oAFlYDZ https://t.co/DQ5s0GHYRd,Trump,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,KnightStroh,"RT @jstines3: TRUMPbots, stop fussing at me about SCOTUS; YOU own its DESTRUCTION, not ME! #NeverTrump #AlwaysCruz #PJNET https://t.co/‰Û_",Trump,IN,neutral,0,5/11/16 23:19,0,0
7.31E+17,bethhhhh4hhhh,And Bernie Sanders @MSNBC @CNN #ReleaseTheReturns  https://t.co/h7cC0p05cc,Sanders,OR,neutral,0,5/11/16 23:19,0,0
7.31E+17,txfreethinkerqt,@TXBernUnit Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/li6E3185b6,Sanders,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,LamiaWaddy,@vapordendirect @ClassySnobbb @4MrBreitbart TRUMP ALL DAY you Liberal puke,Trump,PA,neutral,0,5/11/16 23:19,0,0
7.31E+17,Plinkleton,! @kicranston my Oregon Bernie Ballot is in the Mail !,Sanders,OR,neutral,0,5/11/16 23:19,0,0
7.31E+17,jhalifax,RT @pierre: There's no proof Trump has ever paid taxes in America. He might not even be an American taxpayer. Show us the long-form 1040! #‰Û_,Trump,NM,neutral,0,5/11/16 23:19,0,0
7.31E+17,Jessness2020,@MoweryRoger - I know all about your little Trumpkin fantasies. But I guess just like Trump... You only know what's on the Internet,Trump,DE,neutral,0,5/11/16 23:19,0,0
7.31E+17,storm_paglia,"RT @BecketAdams: Help me w/ this polling experiment! If you had to choose, which of the following Trump positions do you oppose most?",Trump,VA,neutral,0,5/11/16 23:19,0,0
7.31E+17,Aroyaldmd,RT @PattiFink: @SDzzz @omarthomas Bernie was #NeverVetted &amp;still hasn't been. Part of primary's purpose is to vet our own. If GOP does it f‰Û_,Sanders,AK,neutral,0,5/11/16 23:19,0,0
7.31E+17,unemployeed2,"@MayorofLondon ‰Ûªs New Muslim Mayor Threatens Trump In a BIG Way‰Û_ Trump‰Ûªs Not Gonna Take Ithttps://t.co/8cz6qqxzOhno moderates kill all",Trump,AL,neutral,0,5/11/16 23:19,0,0
7.31E+17,Guardian_Elite,"RT @bpolitics: FBI Director James Comey says he feels pressure make sure Clinton email probe is ""done well"" https://t.co/CcHTGa6tRf https:/‰Û_",Clinton,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,superraphie,"RT @elizabethforma: We get it, @realDonaldTrump: When a woman stands up to you, you‰Ûªre going to call her a basket case. Hormonal. Ugly.",Trump,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,RaySalesWord,RT @mterr337: #BernieSanders has absolutely no pathway to victory yet he allows his followers to lead him down this low road of indignity!!‰Û_,Sanders,OH,neutral,0,5/11/16 23:19,0,0
7.31E+17,rvnhoose,"RT @tony_sanky: Roland, I don't want to assume, but it sounds that u don't know Trump's policies very well.  https://t.co/3Is0IxfPT4",Trump,TN,neutral,0,5/11/16 23:19,0,0
7.31E+17,cweathernet,"‰_Ê•üè Severe Thunderstorm Warning including Clinton IN, Rockville IN, Fairview Park IN until 7:30 PM EDT https://t.co/QIduLD5Sxd",Clinton,MO,neutral,0,5/11/16 23:19,0,0
7.31E+17,BobSeaPort,"RT @Real_TrumpFacts: .@realDonaldTrump #ReleaseTheReturns NOW. Without, we demand @Reince and #GOP #FreeTheDelegates. Simple as that.Plea‰Û_",Trump,NV,neutral,0,5/11/16 23:19,0,0
7.31E+17,twright55,"@HillaryClinton H, instructions to ride metro: have a credit card or cash ready, put $ to a machine, get a ticket and swipe it! Easy! Right?",Clinton,VA,neutral,0,5/11/16 23:19,0,0
7.31E+17,Joanne514,"RT @michikokakutani: Sadiq Khan, London‰Ûªs new mayor, says Trump is ‰ÛÏplaying into the hands of extremists‰Ûù &amp; is ‰ÛÏignorant about Islam."" http‰Û_",Trump,MA,neutral,0,5/11/16 23:19,0,0
7.31E+17,TEDTalks,6 TED Talks to watch before a job interview: https://t.co/UhTNtoSQei https://t.co/x8YLwZ2btw,Cruz,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,theczarreport,Trump is the liberal stereotype of how liberals view Republicans. Just read their talking points. @ChuckNellis https://t.co/Io7XO2JxBO,Trump,WA,neutral,0,5/11/16 23:19,0,0
7.31E+17,intrestiNEWS,RT @FoxNews: .@realDonaldTrump: ‰ÛÏYou learn very little from a tax return.‰Ûù #Greta https://t.co/UJPHOber8V,Trump,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,naj05,RT @greta: .@realDonaldTrump: We have to get rid of #ISIS -OTR #greta @FoxNews,Trump,AR,neutral,0,5/11/16 23:19,0,0
7.31E+17,Midwood49,RT @TrumpWin16: Former female personal assistant to Donald Trump speaks out! https://t.co/SfCjzEP8lh,Trump,NY,neutral,0,5/11/16 23:19,0,0
7.31E+17,mostwiselatina,"RT @doodlebug0: Donald Trump is ""the kind of person who goes to the Super Bowl and thinks the people in the huddle are talking about him.""E‰Û_",Trump,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,LJ_Rauppius,RT @CloydRivers: Hillary 2016. Merica. https://t.co/yOYTHDiHPX,Clinton,VA,neutral,0,5/11/16 23:19,0,0
7.31E+17,AtVirginiaBeach,Russian Observers Offer Different Views on Trump's Significance https://t.co/2lJNEE9UfK @AtVirginiaBeach,Trump,VA,neutral,0,5/11/16 23:19,0,0
7.31E+17,MikeJUofA,@Commander998381 @KetoriSaidSo many of the same positions Hillary supports. https://t.co/5rz80q1K0p,Clinton,AZ,neutral,0,5/11/16 23:19,0,0
7.31E+17,MartineauLarry,@realDonaldTrump you know then numbers are going to be much higher for you Mr Trump right? MAGA,Trump,TX,neutral,0,5/11/16 23:19,0,0
7.31E+17,JoAnn82236460,@greta Gratto why don't you ask Paul Ryan and Ted Cruz and Marco Rubio why they aren't standing behind their pledge?,Rubio,PA,neutral,0,5/11/16 23:19,0,0
7.31E+17,ksimonian66,RT @JayS2629: Ann Coulter: Every Rape Victim Deserves to Be Heard ‰ÛÓ Except by Hillary Clinton - Breitbart https://t.co/EA4OtiWv3u,Clinton,CA,neutral,0,5/11/16 23:19,0,0
7.31E+17,phillykase,#FeelTheBern @VanJones68 it's true #hrc will lose to #trump https://t.co/4WcCGIlONJ,Sanders,MA,neutral,0,5/11/16 23:19,0,0
7.31E+17,thomasdoogs,"RT @YosephAllen: donald trump is gonna make arizona iced tea $2.95retweet to spread awareness",Trump,MA,neutral,0,5/11/16 23:19,0,0
7.31E+17,teekat1,RT @THETINMAN1971: What a doozy @realDonaldTrump #TrumpIsRight https://t.co/lCfMvNVbAl,Trump,MO,neutral,0,5/11/16 23:19,0,0
7.31E+17,DickMackintosh,"RT @PolitiFact: .@realDonaldTrump says Germany ""is crime-riddled right now"" because of migration. Nein!  https://t.co/MKbLKwjG7O https://t.‰Û_",Trump,ND,neutral,0,5/11/16 23:19,0,0
7.30538E+17,Angelmdunn1961,"RT @NomineeTrump: Who do you loathe more?#trumptrain #trump #goofywarren #killary #RosieODonnell #crazies",Trump,FL,positive,0.462574,5/11/16 23:21,0,0
7.30538E+17,CarolGo18658081,RT @JSavoly: Mayor of London backs Hillary Clinton for President #GivEMHill #DumpTrump  https://t.co/eqC7WlIm8r,Clinton,CA,neutral,0,5/11/16 23:21,0,0
7.30538E+17,FishFunSun,RT @FoxNews: .@realDonaldTrump: â€œYou learn very little from a tax return.â€ù #Greta https://t.co/UJPHOber8V,Trump,NC,neutral,0,5/11/16 23:21,0,0
7.30538E+17,azjillybean,"RT @eelawl1966: 45 times Secretary Clinton pushed the trade bill she now opposes.#HillNo#ImNotWithHer #dropouthillaryhttps://t.co/Fggâ€_",Clinton,AZ,negative,-0.433335,5/11/16 23:21,0,0
7.30538E+17,adirado29,".@tommyleeedwards there's another area that #Bernie's NOT soo progressive, Immigration, if he backed Kennedy https://t.co/5BXA5YlneZ",Sanders,NY,neutral,0,5/11/16 23:21,0,0
7.30538E+17,Doug_Giles,Hindus Build SHRINE To Trump ... The Reason Why Is INFURIATING Kum-ba-yah Idiots https://t.co/VS0vmvKDYE via @Doug_Giles,Trump,TX,negative,-0.711666,5/11/16 23:21,0,0
7.30538E+17,Columbus2382,RT @Phatzs2: Vote and RT:If you have a love for this country will you vote for Trump in the GE? #TrumpTrain #NEPrimary #WVPrimary,Trump,OH,positive,0.820614,5/11/16 23:21,0,0
7.30538E+17,NCpreneur,"RT @piersmorgan: Trump surging in national polls incl crucial swing states. He's coming for you Hillary... start panicking! @realDonaldTruâ€_",Clinton,NC,positive,0.103914,5/11/16 23:21,0,0
7.30538E+17,LivingOnChi,@BenWunsch Some say impossible. We say inevitable! #TeamSecondWave will propel #Bernie to victory! RT/share! https://t.co/GVF8QMjqsn,Sanders,MA,negative,-0.355411,5/11/16 23:21,0,0
7.30538E+17,Fyc_shaney23,RT @LazarBeamYT: By fan vote the next giveaway is... BARRY SANDERS!  Retweet and Follow for a chance to win. Closes in 24hrs... https://t.câ€_,Sanders,NY,positive,0.305784,5/11/16 23:21,0,0
7.30538E+17,faithbasedplans,"RT @vivelafra: FIRST DEGREE RAPE - 41 years ago today in the town of Springdale, Arkansas, a horrific crime... #NeverHillary #Trumphttps:/â€_",Clinton,TX,negative,-0.622269,5/11/16 23:21,0,0
7.30538E+17,Mark_B_707,@mcconnelljamesp @TheLoudMajority @realDonaldTrump @Lrihendry @LindaSuhler @Perfectly_Laura @ItzaCicero @Trumptbird @wi_for_trump NO WAY!,Trump,SC,negative,-0.574388,5/11/16 23:21,0,0
7.30538E+17,scout1881,RT @USAforTrump2016: Hillary for Prison! RT if you agree! Hit like if you want one and I'll message you ASAP! #NeverHillary https://t.co/89â€_,Clinton,NJ,positive,0.000227749,5/11/16 23:21,0,0
7.30538E+17,AlisonSpalding2,"@Snowden @mgmargarita7236 #BernieSanders doing so great he's off your charts!",Sanders,CA,positive,0.8165,5/11/16 23:21,0,0
7.30538E+17,Bernie_Facts,RT @JordanChariton: Donald Trump thinks @BernieSanders is #CrazyBernie. Here's what #FeelTheBern thinks of him https://t.co/2hAqYYsviH,Sanders,VT,negative,-0.425219,5/11/16 23:21,0,0
